player_name,position,recent_team,targets,receptions,receiving_yards,receiving_tds,avg_depth_per_target,yac_per_reception,catch_rate,target_share,air_yards_share,wopr,yards_per_target,tds_per_target
A.Abdullah,RB,LV,47,40,261.0,3,0.19175824175824177,6.067399267399267,0.8474358974358975,0.0999065093076923,0.00962890246153846,0.1565999949230769,5.553191489361702,0.06382978723404255
A.Barner,TE,SEA,38,30,245.0,4,4.110204081632653,5.522619047619047,0.8681972789115646,0.08540758014285714,0.053460181499999995,0.16553349107142856,6.447368421052632,0.10526315789473684
A.Brown,WR,PHI,120,79,1242.0,9,12.916325014854426,4.455392156862745,0.6682009167303286,0.3216805505882353,0.5164889229411764,0.8440630652941177,10.35,0.075
A.Cooper,WR,BUF,40,26,338.0,2,9.762619047619047,3.0092592592592595,0.6561904761904762,0.132457892,0.1582666076,0.309473465,8.45,0.05
A.Cooper,WR,CLE,53,24,250.0,2,12.774537037037037,2.4464285714285716,0.45787037037037037,0.2770993583333333,0.4884196566666667,0.7575428166666667,4.716981132075472,0.03773584905660377
A.Ekeler,RB,WAS,56,47,450.0,0,-1.0156613756613757,10.517222222222221,0.849100529100529,0.12479609966666666,-0.018113774446666668,0.17451450533333332,8.035714285714286,0.0
A.Gibson,RB,NE,29,23,206.0,0,-0.12179487179487183,9.666666666666666,0.8205128205128205,0.07675144384615384,0.013766647446153846,0.12476382038461538,7.103448275862069,0.0
A.Hooper,TE,NE,59,45,476.0,3,5.93235294117647,5.857843137254902,0.7852941176470588,0.12186068729411766,0.10795708311764707,0.2583609914705883,8.067796610169491,0.05084745762711865
A.Iosivas,WR,CIN,61,36,479.0,6,13.549579831932775,1.9122222222222223,0.5792717086834734,0.09934527535294117,0.16695961029411766,0.2658896388235294,7.852459016393443,0.09836065573770492
A.Jones,RB,MIN,68,54,420.0,2,1.762962962962963,7.507407407407407,0.8351851851851851,0.1232983198888889,0.005144828727777777,0.18854886111111113,6.176470588235294,0.029411764705882353
A.Kamara,RB,NO,89,68,543.0,2,1.044088847660276,9.1406462585034,0.7991934652648939,0.21274500214285716,0.023915979142857143,0.33585868785714285,6.101123595505618,0.02247191011235955
A.Lazard,WR,NYJ,61,37,530.0,6,11.70978835978836,3.963636363636364,0.6485119047619047,0.14218268833333333,0.24494733416666667,0.38473715999999997,8.688524590163935,0.09836065573770492
A.Mattison,RB,LV,48,36,294.0,1,-0.29563492063492064,9.0,0.7115079365079365,0.11766584533333334,-0.004504525775,0.17334559725,6.125,0.020833333333333332
A.Mitchell,WR,IND,55,23,312.0,0,16.676190476190477,5.368055555555556,0.3983193277310924,0.11211458764705882,0.1603151468235294,0.2803924803529412,5.672727272727273,0.0
A.Pierce,WR,IND,69,37,824.0,7,23.42534722222222,3.3726190476190476,0.5584821428571428,0.1481205179375,0.292123861875,0.426667478125,11.942028985507246,0.10144927536231885
A.St. Brown,WR,DET,151,123,1400.0,12,7.28786075036075,3.5538780663780667,0.8403218694885362,0.2666787261111111,0.30568273166666665,0.6139959994444444,9.271523178807946,0.07947019867549669
A.Thielen,WR,CAR,62,48,615.0,5,10.917532467532467,3.5852777777777773,0.7599134199134199,0.2040313791,0.2622008885,0.48958769599999996,9.919354838709678,0.08064516129032258
A.Trautman,TE,DEN,23,14,190.0,2,4.601190476190476,7.35,0.630952380952381,0.05186763564285714,0.03545211027142857,0.10261792785714285,8.26086956521739,0.08695652173913043
B.Aiyuk,WR,SF,47,25,374.0,0,12.247619047619049,3.9285714285714284,0.5142857142857143,0.22194860999999996,0.27536270142857144,0.5256767928571429,7.957446808510638,0.0
B.Allen,RB,NYJ,27,19,148.0,1,-0.5743589743589743,8.916666666666666,0.7282051282051282,0.05851024169230769,-0.0014468680538461541,0.08675255361538461,5.481481481481482,0.037037037037037035
B.Bowers,TE,LV,153,112,1194.0,5,6.312637362637362,5.519206773618539,0.7288237089707678,0.2553617825882353,0.23186088435294117,0.5453452911764706,7.803921568627451,0.032679738562091505
B.Cooks,WR,DAL,54,26,259.0,3,11.218174603174603,2.316666666666667,0.5349999999999999,0.1657721596,0.2467279476,0.421367795,4.796296296296297,0.05555555555555555
B.Hall,RB,NYJ,76,57,483.0,3,0.2655753968253968,8.748095238095237,0.7140625,0.1412967524375,0.0018117698312500007,0.2132133620625,6.355263157894737,0.039473684210526314
B.Irving,RB,TB,54,49,398.0,1,-3.1298319327731092,10.631652661064425,0.9156862745098039,0.09816662435294118,-0.04983212138235294,0.11236745070588236,7.37037037037037,0.018518518518518517
B.Melton,WR,GB,20,9,107.0,0,17.816666666666666,0.9047619047619048,0.39166666666666666,0.06327975129999999,0.11298767747,0.174011002,5.35,0.0
B.Robinson,RB,ATL,72,61,431.0,1,-0.5109243697478991,8.591596638655462,0.8470588235294118,0.14079245094117646,-0.014440921647058824,0.20108003094117646,5.986111111111111,0.013888888888888888
B.Robinson,RB,WAS,30,24,181.0,0,-1.5846153846153848,9.012820512820513,0.8500000000000001,0.07640350446153846,-0.011648483215384614,0.10645131576923077,6.033333333333333,0.0
B.Strange,TE,JAX,53,40,411.0,2,6.307142857142857,6.3173659673659674,0.713095238095238,0.114328271,0.08716148707142857,0.23250544535714285,7.754716981132075,0.03773584905660377
B.Thomas,WR,JAX,133,87,1282.0,10,11.662316604963664,6.4524276377217555,0.6639881360469595,0.2545206382352941,0.36976301664705885,0.6406150570588235,9.639097744360901,0.07518796992481203
C.Austin,WR,PIT,60,37,573.0,4,13.690740740740742,3.829411764705882,0.6046296296296296,0.12807381033333332,0.2065503452777778,0.3366959608333333,9.55,0.06666666666666667
C.Brown,RB,CIN,65,54,360.0,4,0.5415512265512266,5.772222222222222,0.8521645021645021,0.11445520473333334,0.0097246774,0.17849008366666666,5.538461538461538,0.06153846153846154
C.Godwin,WR,TB,62,50,576.0,5,5.875915750915751,6.856462585034014,0.8093711843711844,0.28165282571428574,0.29624170857142856,0.6298484314285714,9.290322580645162,0.08064516129032258
C.Hubbard,RB,CAR,54,43,171.0,1,-1.2680555555555555,5.804166666666667,0.813888888888889,0.14937264683333332,-0.035525208450000005,0.19919132250000002,3.1666666666666665,0.018518518518518517
C.Kirk,WR,JAX,47,27,379.0,1,14.741666666666667,4.892113095238095,0.525,0.19120655875,0.29629848375,0.49421877875,8.063829787234043,0.02127659574468085
C.Kmet,TE,CHI,55,47,474.0,4,5.8794372294372295,4.320408163265307,0.9042207792207791,0.11758720721428571,0.112455847,0.25509990057142856,8.618181818181819,0.07272727272727272
C.Kupp,WR,LAR,108,73,800.0,6,9.921907854050712,3.8435647685647685,0.6602813852813852,0.22763223185714287,0.25406811285714287,0.5192960314285714,7.407407407407407,0.05555555555555555
C.Lamb,WR,DAL,152,101,1194.0,6,8.037176973353445,5.918449328449328,0.6575046086810793,0.28245270666666666,0.3021569253333333,0.6351889153333334,7.855263157894737,0.039473684210526314
C.Okonkwo,TE,TEN,70,52,479.0,2,5.586241883116883,7.577256944444445,0.7853625541125541,0.1410493528125,0.11007695690625,0.2886278978125,6.8428571428571425,0.02857142857142857
C.Olave,WR,NO,44,32,400.0,1,8.926190476190476,3.3697916666666665,0.8172619047619047,0.197178977875,0.270238262625,0.4849352455,9.090909090909092,0.022727272727272728
C.Otton,TE,TB,89,61,632.0,4,5.568900913900914,6.3,0.6332467532467533,0.1799225344,0.15417866966666666,0.37780886666666663,7.101123595505618,0.0449438202247191
C.Parkinson,TE,LAR,53,34,316.0,2,5.131544925662573,5.34920634920635,0.7005817711700065,0.09860801264705883,0.06573110152941176,0.19392378952941175,5.962264150943396,0.03773584905660377
C.Ridley,WR,TEN,120,64,1017.0,4,16.211718020541554,4.059970238095238,0.5261671335200747,0.23806813823529413,0.4329592417647059,0.660173674117647,8.475,0.03333333333333333
C.Samuel,WR,BUF,54,37,334.0,3,4.4921875,4.6479591836734695,0.6380208333333334,0.1151960995625,0.0715476210625,0.22287748562499998,6.185185185185185,0.05555555555555555
C.Stover,TE,HOU,26,19,161.0,1,5.273809523809524,6.659090909090909,0.7083333333333333,0.058914131571428566,0.03431099835714286,0.1123888955,6.1923076923076925,0.038461538461538464
C.Sutton,WR,DEN,144,86,1156.0,8,13.408806552924199,2.422829131652661,0.5910215601392071,0.26700184147058825,0.48679565529411767,0.7412597229411765,8.027777777777779,0.05555555555555555
C.Tillman,WR,CLE,49,29,339.0,3,8.032670454545455,3.465029761904762,0.6081123737373737,0.146946662875,0.17832569425,0.3452479815,6.918367346938775,0.061224489795918366
C.Watson,WR,GB,53,29,620.0,2,18.894897959183673,4.616666666666666,0.4654761904761905,0.14798740271428573,0.31615790278571426,0.4432916321428571,11.69811320754717,0.03773584905660377
C.Wilson,WR,NO,27,20,211.0,1,8.182619047619047,4.62962962962963,0.7540476190476191,0.0786774741,0.0779924018,0.17261089400000001,7.814814814814815,0.037037037037037035
D.Achane,RB,MIA,87,78,592.0,6,-0.6481150793650794,7.986607142857143,0.8981150793650794,0.1622448296875,-0.0156429556875,0.2324171715,6.804597701149425,0.06896551724137931
D.Adams,WR,LV,27,18,209.0,1,9.49074074074074,2.7944444444444443,0.6759259259259259,0.25053419,0.4135803433333334,0.6653075266666667,7.7407407407407405,0.037037037037037035
D.Adams,WR,NYJ,114,67,854.0,7,7.597561529379711,5.946320346320346,0.6003049980322707,0.3078814172727273,0.3507509672727273,0.7073478054545455,7.491228070175438,0.06140350877192982
D.Brown,WR,WAS,58,44,537.0,2,6.678703703703704,7.50462962962963,0.8027777777777777,0.10478505977777777,0.12378176694444444,0.2438248238888889,9.258620689655173,0.034482758620689655
D.Douglas,WR,NE,87,66,621.0,3,5.477926587301587,5.181845238095238,0.7762400793650793,0.18506923349999999,0.1531112041875,0.384781695,7.137931034482759,0.034482758620689655
D.Goedert,TE,PHI,72,59,711.0,3,6.9759740259740255,5.87948717948718,0.7685064935064936,0.20584612842857145,0.18140537507142857,0.4357529521428572,9.875,0.041666666666666664
D.Henry,RB,BAL,24,19,193.0,2,-1.3214285714285714,13.097222222222221,0.8333333333333333,0.06983746542857143,-0.0075340394285714285,0.09948237028571429,8.041666666666666,0.08333333333333333
D.Hopkins,WR,KC,67,44,466.0,5,10.007264957264956,2.390972222222222,0.6200854700854701,0.13917957369230768,0.21547673369230771,0.35960307384615386,6.955223880597015,0.07462686567164178
D.Hopkins,WR,TEN,21,15,173.0,1,9.283730158730158,-0.5277777777777778,0.753968253968254,0.13129228366666665,0.21849371399999998,0.34988402999999996,8.238095238095237,0.047619047619047616
D.Johnson,WR,CAR,58,30,357.0,3,9.912558869701726,2.2636054421768708,0.4823652537938252,0.25280046285714286,0.42828515285714286,0.6790002871428572,6.155172413793103,0.05172413793103448
D.Kincaid,TE,BUF,84,50,519.0,2,7.398511904761905,6.184375,0.6261904761904762,0.1855992278125,0.17791960837499998,0.4029425678125,6.178571428571429,0.023809523809523808
D.Knox,TE,BUF,39,26,356.0,1,8.65686274509804,4.485294117647059,0.7254901960784313,0.07965426764705882,0.11068922382352941,0.19696385917647058,9.128205128205128,0.02564102564102564
D.London,WR,ATL,158,100,1271.0,9,10.516321913380736,3.1453081232492996,0.6738642893054658,0.2823917168235294,0.3690694070588235,0.6819361529411765,8.044303797468354,0.056962025316455694
D.Metcalf,WR,SEA,108,66,992.0,5,13.873732563732565,3.866984126984127,0.6564886964886966,0.20823957333333334,0.4120514813333333,0.6007953986666668,9.185185185185185,0.046296296296296294
D.Montgomery,RB,DET,38,36,341.0,0,-0.20357142857142857,11.288095238095238,0.9464285714285714,0.09068847721428572,-0.0026145989071428575,0.13420249492857142,8.973684210526315,0.0
D.Mooney,WR,ATL,106,64,992.0,5,12.25280257936508,4.165555555555556,0.5573536706349206,0.205573975625,0.32808061125,0.538017381875,9.358490566037736,0.04716981132075472
D.Moore,WR,CAR,57,32,351.0,3,10.824603174603174,1.982051282051282,0.5611111111111111,0.1310551022857143,0.17416188764285714,0.31849596785714285,6.157894736842105,0.05263157894736842
D.Moore,WR,CHI,140,98,966.0,6,7.232154528478057,5.508846872082167,0.7055555555555555,0.27091305352941175,0.2614777229411765,0.5894039758823529,6.9,0.04285714285714286
D.Njoku,TE,CLE,97,64,505.0,5,5.183700613112378,4.894011544011544,0.6416681357857829,0.2272458881818182,0.14967912972727274,0.44564423000000003,5.206185567010309,0.05154639175257732
D.Ogunbowale,RB,HOU,29,20,198.0,1,0.7692307692307693,7.787037037037036,0.6556776556776557,0.06796055853846153,0.010540850153846152,0.10931943330769231,6.827586206896552,0.034482758620689655
D.Pettis,WR,NO,28,12,120.0,1,7.191071428571428,3.4285714285714284,0.5336309523809524,0.112572502125,0.133642297125,0.262408358625,4.285714285714286,0.03571428571428571
D.Robinson,WR,LAR,73,35,602.0,7,16.730994152046787,2.788888888888889,0.40614035087719297,0.11492958894736843,0.25056312915789475,0.3477885702105263,8.246575342465754,0.0958904109589041
D.Sample,TE,CIN,22,20,109.0,1,1.6666666666666665,4.3,0.8636363636363636,0.05336706863636364,0.010810420245454545,0.08761789590909091,4.954545454545454,0.045454545454545456
D.Samuel,WR,SF,81,51,670.0,3,6.035260770975056,9.623384353741496,0.6277210884353741,0.2018580002857143,0.15861438935714284,0.4138170655714286,8.271604938271604,0.037037037037037035
D.Schultz,TE,HOU,93,59,618.0,2,8.768358395989976,3.9587719298245614,0.6651002506265664,0.1524387552631579,0.1562110454736842,0.33800586263157895,6.645161290322581,0.021505376344086023
D.Singletary,RB,NYG,24,21,119.0,0,-3.118055555555556,7.212121212121212,0.8722222222222222,0.06106940191666666,-0.03112967648333333,0.06981332641666667,4.958333333333333,0.0
D.Slayton,WR,NYG,71,39,573.0,2,12.757656926406927,4.208333333333333,0.5173430735930736,0.1351137934375,0.2548676499375,0.38107804962499997,8.070422535211268,0.028169014084507043
D.Smith,WR,PHI,106,84,1023.0,9,8.500560224089636,4.399286987522281,0.786624649859944,0.26149042411764706,0.2884347087647059,0.5941399276470589,9.650943396226415,0.08490566037735849
D.Swift,RB,CHI,52,42,386.0,0,0.287797619047619,10.009353741496598,0.7510416666666667,0.1074205645625,0.0045305450312499995,0.1643022274375,7.423076923076923,0.0
D.Turner,WR,LV,29,16,158.0,1,9.17989417989418,7.760416666666666,0.6150793650793651,0.09261948922222223,0.13494238944444445,0.23338890522222222,5.448275862068965,0.034482758620689655
D.Vele,WR,DEN,57,41,475.0,3,8.414087301587301,3.423611111111111,0.6464285714285715,0.12316557464285714,0.152425981,0.29144654642857143,8.333333333333334,0.05263157894736842
D.Washington,TE,PIT,28,20,209.0,1,4.958333333333334,5.993589743589744,0.7619047619047619,0.07449155264285713,0.04065603485714286,0.14019655142857143,7.464285714285714,0.03571428571428571
D.Wicks,WR,GB,82,41,454.0,5,11.758536833536834,4.001190476190476,0.48605006105006104,0.16572611305555554,0.23060885438888887,0.410015355,5.536585365853658,0.06097560975609756
E.All,TE,CIN,22,20,158.0,0,3.4375,4.285714285714286,0.8333333333333334,0.086154583875,0.0399242043,0.15717881375,7.181818181818182,0.0
E.Demercado,RB,ARI,20,16,104.0,0,1.4107142857142856,5.607142857142857,0.7767857142857143,0.081174373875,0.0114993566875,0.12981111,5.2,0.0
E.Engram,TE,JAX,64,47,365.0,1,5.575440917107584,2.884126984126984,0.717636684303351,0.25460875,0.1630411711111111,0.49604193333333335,5.703125,0.015625
E.Higgins,TE,ARI,24,20,172.0,2,4.952380952380952,4.230769230769231,0.8452380952380952,0.059942080714285716,0.041376716671428566,0.11887682200000001,7.166666666666667,0.08333333333333333
E.Moore,WR,CLE,102,61,538.0,1,8.409033613445377,2.4362745098039214,0.6394957983193278,0.15481550529411764,0.17259748678235295,0.3530414978823529,5.2745098039215685,0.00980392156862745
F.Moreau,TE,NO,43,32,413.0,5,9.21888888888889,4.852564102564102,0.701111111111111,0.0955157634,0.11270734593333334,0.22216878226666664,9.604651162790697,0.11627906976744186
G.Calcaterra,TE,PHI,31,25,302.0,1,8.489285714285714,3.9638888888888886,0.75,0.09591479178571428,0.08295270971428571,0.20193908821428572,9.741935483870968,0.03225806451612903
G.Davis,WR,JAX,42,20,239.0,2,13.644708994708996,1.5148148148148148,0.4911375661375661,0.16151168555555553,0.24661134044444444,0.4148954733333333,5.690476190476191,0.047619047619047616
G.Dortch,WR,ARI,50,37,342.0,3,2.229901960784314,8.203125,0.7362745098039215,0.09689663264705882,0.04915664869411765,0.17975460188235295,6.84,0.06
G.Kittle,TE,SF,94,78,1106.0,8,8.553280423280423,6.245238095238095,0.8177513227513227,0.207402927,0.204940445,0.454562704,11.76595744680851,0.0851063829787234
G.Pickens,WR,PIT,108,64,987.0,4,13.638393458393459,3.982301587301587,0.5943025493025492,0.262375838,0.462662024,0.7174271673333333,9.13888888888889,0.037037037037037035
G.Wilson,WR,NYJ,153,101,1104.0,7,9.125118835412952,4.363035983624219,0.6723304473304473,0.2584656852941176,0.3545223491176471,0.6358641688235294,7.215686274509804,0.0457516339869281
H.Henry,TE,NE,97,66,674.0,2,6.876041666666667,3.8575396825396826,0.6364583333333333,0.2036337375,0.196033318875,0.44267392375,6.948453608247423,0.020618556701030927
I.Likely,TE,BAL,67,49,603.0,7,8.238725490196078,5.256597222222222,0.7348039215686275,0.14167288535294117,0.15308803728235293,0.3196709494117647,9.0,0.1044776119402985
I.Pacheco,RB,KC,21,15,96.0,0,-0.6796296296296297,8.925,0.6851851851851851,0.08012207633333333,-0.026430373933333334,0.10168185411111111,4.571428571428571,0.0
J.Addison,WR,MIN,107,66,904.0,9,13.803472222222222,2.704389880952381,0.6239583333333333,0.211251636875,0.3113167409375,0.534799175625,8.448598130841122,0.08411214953271028
J.Akins,TE,CLE,58,40,390.0,2,5.346354166666667,5.5,0.6450892857142857,0.0992027539375,0.0737460649375,0.2004263720625,6.724137931034483,0.034482758620689655
J.Brooks,WR,DAL,30,12,177.0,1,13.804166666666667,3.3181818181818183,0.5680555555555555,0.0658502895,0.13144597700000002,0.19078762000000002,5.9,0.03333333333333333
J.Chase,WR,CIN,175,127,1708.0,17,8.584472428763085,6.616348357524828,0.7425953323877199,0.2723130770588235,0.3266757470588235,0.6371426405882353,9.76,0.09714285714285714
J.Coker,WR,CAR,46,32,478.0,2,12.593073593073592,5.191666666666667,0.7068181818181819,0.14763726863636364,0.2120517040909091,0.3698920945454546,10.391304347826088,0.043478260869565216
J.Conner,RB,ARI,55,47,414.0,1,-2.189583333333333,10.414583333333333,0.8625,0.1147586266875,-0.0362951575,0.146731329875,7.527272727272727,0.01818181818181818
J.Cook,RB,BUF,44,38,322.0,2,1.1644444444444444,9.717777777777778,0.8977777777777778,0.09925133826666667,0.008586086833333334,0.15488726960000002,7.318181818181818,0.045454545454545456
J.Dobbins,RB,LAC,39,32,153.0,0,-1.2105442176870749,6.397435897435898,0.8515306122448979,0.10088221221428571,-0.019083300642857143,0.13796500592857144,3.923076923076923,0.0
J.Dotson,WR,PHI,38,22,269.0,1,10.666193181818182,4.373626373626374,0.5814393939393939,0.0886844778125,0.11189835501249999,0.21135556449999998,7.078947368421052,0.02631578947368421
J.Downs,WR,IND,107,72,803.0,5,6.507984475841619,6.5091269841269845,0.6595652363509507,0.26053416928571427,0.1652505617857143,0.5064766385714286,7.5046728971962615,0.04672897196261682
J.Ferguson,TE,DAL,86,59,494.0,0,4.174190888476603,5.247448979591836,0.697804576376005,0.17375119064285713,0.09429290864285714,0.3266318158571429,5.744186046511628,0.0
J.Ford,RB,CLE,43,37,225.0,0,0.01984126984126977,8.04781746031746,0.8492063492063492,0.10034674533333333,-0.014075316750000002,0.14066739375,5.232558139534884,0.0
J.Gibbs,RB,DET,74,58,567.0,3,0.21837121212121213,13.594940476190477,0.8120670995670995,0.1387308990625,0.012894444237500002,0.2171224570625,7.662162162162162,0.04054054054054054
J.Hill,RB,BAL,57,48,403.0,4,-0.9907563025210085,9.36875,0.8522408963585434,0.13215280205882354,-0.008848553335294121,0.19203521529411763,7.0701754385964914,0.07017543859649122
J.Jacobs,RB,GB,46,39,382.0,1,-0.65,10.529761904761903,0.8200000000000001,0.10775133013333334,-0.012102932526666665,0.15315494066666666,8.304347826086957,0.021739130434782608
J.Jefferson,WR,MIN,162,108,1591.0,10,11.384489121989121,4.993650793650794,0.6748057498057498,0.2950921211111111,0.3787552705555556,0.7077668655555556,9.820987654320987,0.06172839506172839
J.Jennings,WR,SF,113,77,975.0,6,10.197594997594997,3.662972582972583,0.6526863876863876,0.252017626,0.30846857133333333,0.593954438,8.628318584070797,0.05309734513274336
J.Jeudy,WR,CLE,145,90,1229.0,4,11.9983039835981,4.250335285629403,0.5995768936945407,0.2264507017647059,0.33442188588235294,0.5737713811764706,8.475862068965517,0.027586206896551724
J.Johnson,TE,NO,66,50,548.0,3,8.730952380952381,3.993333333333333,0.7925396825396825,0.1359815320666667,0.14361664586666667,0.3045039453333333,8.303030303030303,0.045454545454545456
J.McLaughlin,RB,DEN,28,25,76.0,2,-3.6243589743589744,6.977777777777778,0.8653846153846154,0.06791519161538462,-0.04120718972307692,0.073027753,2.7142857142857144,0.07142857142857142
J.McMillan,WR,TB,62,39,502.0,8,12.323639455782313,3.7474358974358974,0.5999149659863946,0.14127121557142858,0.2325310722857143,0.37467857357142853,8.096774193548388,0.12903225806451613
J.Metchie,WR,HOU,47,30,317.0,1,8.92013888888889,2.806060606060606,0.6701388888888888,0.12698810191666665,0.13912950721666667,0.28787281049999996,6.74468085106383,0.02127659574468085
J.Meyers,WR,LV,129,87,1027.0,4,9.90047138047138,3.7992063492063495,0.6879172679172679,0.25155749666666666,0.337626462,0.6136747646666667,7.961240310077519,0.031007751937984496
J.Mingo,WR,CAR,26,12,121.0,0,8.520833333333334,4.388888888888888,0.45625,0.098546017,0.11985727275,0.23171911125,4.653846153846154,0.0
J.Mixon,RB,HOU,57,39,334.0,1,-0.6822222222222222,11.19,0.6844444444444444,0.12552884646666668,-0.006812891893333333,0.1835242477333333,5.859649122807017,0.017543859649122806
